S.No,Outcome,JA_SCORE,FR_SCORE,BWA_SCORE,GESAMT_SCORE,krf,PD,Ertrag_marge,start_EAD,LGD_rest_Ecosfera_avg,LGD_12_Ecosfera,bonitaetsindex,std_krediturteil,VC_umsatz,default,v_verlust_aug,verlust,A_FLAG_NEUGESCHAEFT,EIP_BLANKO,EIP_PBLANKO,EIP_BSG,EIP_PBSG,EIP_GESAMTENGA,EIP_PROTONEUENGA,EIP_PROTONEUSICHERHEITEN,EIP_EWB,V_VOTIERUNGSDATUM,SRK_LGD_rest_Ecosfera_avg,SRK_LGD_12_Ecosfera
9216,1,0.00947,0.15105,0.1165,0.10327,6+,0.0473,11987.72,309000,0.01535,0.02332,241,21,0,0,0,0,1,149447.16,3090,0.9219,0.99,1912761.68,309000,247200,0,10JUN2013:10:35:07.943000,0.000726,0.001103
2495,1,0.03104,0.0119,0,0.03856,4-,0.0174,3929.61,92970,0.20093,0.23413,213,21,30000000,0,0,0,1,990225.12,990225.12,0.1047,0.1047,1106001.54,0,0,0,16FEB2016:08:19:05.852000,0.003496,0.004074
8526,1,0.04098,0.23678,0.10457,0.04431,6,0.0628,7958.41,170000,0.20926,0.21308,225,21,0,0,0,0,1,28696.69,0,0.9072,0,309215.59,170000,127500,0,20JAN2015:11:09:28.996000,0.013141,0.013381
527,1,0.0628,0.09471,0,0.07844,7-,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,02JUL2014:15:51:36.911000,0,0
1679,1,0.03379,0.05769,0.01775,0.02208,5+,0.0217,2331.59,57250,0.16722,0.22481,292,11,2900000,0,0,0,1,31266.37,0,0.9151,0,368061.02,57250,40075,0,18AUG2016:09:20:59.711000,0.003629,0.004878
249,1,0.07944,0.04187,0.04238,0.0559,7+,0.1101,6869.57,140000,0.03726,0.04598,336,31,5400000,1,0,0,1,17159.33,5699.14,0.9755,0.9801,701125.98,140000,105000,0,12MAR2012:08:14:42.357000,0.004102,0.005063
8826,1,0.06091,0.06796,0.06317,0.02806,5,0.0276,4052.67,100000,0.0061,0.0061,225,21,600000,0,0,0,1,0,0,1.3005,0,320375.18,267500,234500,0,13APR2010:11:32:03.619000,0.000168,0.000168
3851,1,0.04965,0.05651,0.07135,0.04259,6,0.0628,0,297000,0.01578,0.02456,190,41,3800000,0,0,0,1,107244.88,107244.88,0.9039,0.9039,1116412.04,297000,237600,0,13NOV2012:12:14:36.954000,0.000991,0.001542
1619,1,0.01653,0.04619,0.01399,0.01708,4,0.0144,804.13,26390,0.03792,0.0412,213,11,9000000,0,0,0,1,0,0,1.0613,0,508099.15,26390,14514.5,0,22MAR2010:13:30:36.414000,0.000546,0.000593
2364,1,0.02108,0.12523,0,0.17969,7,0.1443,9257.23,275000,0.12121,0.14521,208,21,80000000,0,0,0,1,325197.88,280276.34,0.5669,0.5506,750797.2,275000,178750,0,05MAR2015:10:45:49.618000,0.017491,0.020954
3290,1,0.0294,0.0132,0.04026,0.02623,5,0.0276,7695.04,195600,0.14868,0.19125,216,31,3500000,0,0,0,1,0,0,1,0,319509.28,195600,146700,0,03JUL2015:08:58:19.720000,0.004104,0.005278
2855,1,0.08319,0.09334,0.05444,0.07947,7-,0.1872,1724.33,22400,0.05895,0.07115,273,31,606000,0,0,0,1,137610.63,35555.8,0.7634,0.8228,581684.1,22400,0,0,14NOV2011:10:29:40.663000,0.011035,0.013319
5221,1,0.00881,0.06359,0.02702,0.0451,4,0.0144,2354.08,70950,0.14948,0.17613,223,0,5500000,0,0,0,1,93793.01,27173.81,0.7713,0.7318,410161.45,70950,49665,0,23SEP2016:10:08:17.311000,0.002152,0.002536
10509,1,0.00767,0.03952,0.01775,0.02208,5+,0.0217,2331.59,57250,0.16722,0.22481,208,21,2900000,0,0,0,1,31266.37,0,0.9151,0,368061.02,57250,40075,0,18AUG2016:09:20:59.711000,0.003629,0.004878
8182,1,0.02752,0.09622,0.07416,0.02676,5,0.0276,1098.88,100952,0.02293,0.02338,201,21,57806988.86,0,0,0,1,461922.37,461922.37,0.842,0.842,3060982.96,100952,75714,0,06FEB2012:16:01:16.037000,0.000633,0.000645
10061,1,0.02994,0.07598,0.08745,0.06192,7+,0.1101,0,0,0,0,169,21,370000,0,0,0,1,5330.61,5330.61,0.9774,0.8998,235681.31,53217,0,0,25FEB2013:10:19:21.421000,0,0
8728,1,0.04786,0.06367,0,0.01606,4,0.0144,5160.08,155000,0.03357,0.06915,225,21,1705000,0,0,0,1,136539.84,0,0.8486,0,902023.71,0,0,0,28JUN2016:09:27:17.781000,0.000483,0.000996
5379,1,0.10646,0.03341,0.01339,0.13226,4-,0.0174,0,0,0,0,187,1,0,0,0,0,0,0,0,1.109,0,1490000,0,0,0,03FEB2011:15:22:44.165000,0,0
10148,1,0.04713,0.09471,0.0274,0.0596,7+,0.1101,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,1780000,0,0,0,16DEC2013:07:56:07.882000,0,0
8812,1,0.0331,0.03748,0.04193,0.01205,3-,0.0101,5897.02,205000,0.21381,0.27299,225,21,3000000,0,0,0,1,216114.33,0,0.6415,0,602834.4,205000,133250,0,27FEB2017:12:06:44.103000,0.002159,0.002757
5178,1,0.02317,0.0565,0.02702,0.07306,4-,0.0174,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,03MAY2016:08:18:40.516000,0,0
6941,1,0.0097,0.07474,0,0.01055,3-,0.0101,1868.19,50000,0.2051,0.23717,211,21,0,0,0,0,1,228188.23,158695.03,0.4291,0.1242,500000,50000,25000,0,26APR2016:16:03:55.005000,0.002072,0.002395
9689,1,0.01123,0.07393,0.05267,0.05857,4,0.0144,4212.47,177000,0.1303,0.15923,213,21,6500000,0,6606.56,1,1,0,0,1.1266,0,1276619.54,177000,132750,0,21FEB2017:11:03:39.749000,0.001876,0.002293
3770,1,0.10295,0.07401,0.0914,0.06351,7,0.1443,0,0,0,0,222,41,5700000,0,0,0,1,111612.62,111612.62,0.8813,0.8813,939969.53,43700,30590,0,11FEB2010:10:50:19.898000,0,0
4748,1,0.01867,0.18122,0.0793,0.16702,7,0.1443,9760.75,234500,0.01151,0.01559,295,0,14900000,0,0,0,1,216380.14,216380.14,0.637,0.637,596014.14,234500,217750,0,10JAN2013:11:00:31.882000,0.001661,0.002249
8680,1,0.05882,0.02535,0,0.01266,3-,0.0101,0,0,0,0,225,21,4500000,0,0,0,0,103859.48,0,0.8169,0,1000000,0,0,0,01MAR2016:09:22:55.048000,0,0
646,1,0.0628,0.0282,0,0.04585,6,0.0628,0,8618.49,0.31797,0.32753,205,21,10798895.16,0,0,0,1,28881.23,7842.83,0.0262,0.09,29657,8618.49,861.85,0,21JUL2015:14:50:35.004000,0.019968,0.020569
6678,1,0.01335,0.20272,0.08639,0.04703,6-,0.0834,0,0,0,0,168,11,82500000,0,0,0,0,517309.57,344654.63,0.4712,0.5707,2750000,0,0,0,07APR2014:17:32:26.187000,0,0
9636,1,0.00881,0.06359,0.04499,0.0451,4,0.0144,2354.08,70950,0.14948,0.17613,213,21,5500000,0,0,0,1,93793.01,27173.81,0.7713,0.7318,410161.45,70950,49665,0,23SEP2016:10:08:17.311000,0.002152,0.002536
3727,1,0.05976,0.03341,0.06395,0.02329,5+,0.0217,0,0,0,0,190,41,3400000,0,0,0,0,152668.35,79006.45,0.8863,0.9411,2000000,0,0,0,25OCT2011:16:00:26.584000,0,0
5495,1,0.06529,0.04194,0.06372,0.10525,6,0.0628,2176.56,53000,0.02564,0.03313,187,1,4500000,0,0,0,1,0,0,1,1.0533,147367.87,53000,47250,0,25OCT2011:15:07:27.677000,0.00161,0.002081
1666,1,0.04542,0.08019,0.01339,0.0272,5,0.0276,0,0,0,0,251,11,450000,0,0,0,1,0,0,1.0978,1.1296,918284.85,9000,7500,0,07APR2010:07:16:28.140000,0,0
1331,1,0.03789,0.25204,0.0254,0.04306,6,0.0628,0,0,0,0,253,11,1200000000,0,0,0,0,0,0,0,0,175000,0,0,0,03JAN2014:11:43:52.752000,0,0
3723,1,0.0446,0.02507,0.0921,0.02239,5+,0.0217,4139.93,120043.37,0.0714,0.08171,257,41,95000000,0,0,0,1,702334.96,702334.96,0.6031,0.6031,1769406.58,120043.37,12004.34,0,17OCT2011:11:22:15.482000,0.001549,0.001773
9469,1,0.06084,0.05604,0,0.09699,6-,0.0834,12185.5,294000,0.1649,0.19386,213,21,11000000,0,0,0,1,0,0,1,0,510430.62,0,0,0,19JUN2015:12:37:51.944000,0.013752,0.016168
3600,1,0.07703,0.07401,0.10421,0.04285,6,0.0628,0,0,0,0,269,41,750000,0,0,0,0,68976.98,0,0.7938,0,334487.12,0,0,0,09DEC2010:12:07:13.923000,0,0
5236,1,0.02629,0.06201,0,0.06019,5-,0.0359,0,0,0,0,260,0,2500000,0,0,0,0,0,0,0,0,770000,0,0,0,07NOV2016:08:58:46.361000,0,0
9310,1,0.02314,0.15336,0.10841,0.12863,6-,0.0834,0,0,0,0,213,21,409951274.82,0,0,0,0,0,0,0,0,50000000,0,0,0,09MAY2014:11:47:17.269000,0,0
2686,1,0.01242,0.03341,0.034,0.0258,5,0.0276,11637.87,200000,0.02579,0.03214,236,31,7000000,0,0,0,1,0,0,1.0794,1.0862,2852174.35,200000,158100,0,12AUG2010:10:07:27.911000,0.000712,0.000887
2483,1,0.003,0.03655,0,0.02937,4,0.0144,12281.09,198000,0.13114,0.16546,212,21,1249231.42,0,0,0,1,75802.67,0,0.7689,0,327944.32,198000,125928,0,03FEB2016:13:45:57.849000,0.001888,0.002383
9578,0,0.02726,0.06605,0.12066,0.08429,5,0.0276,0,90000,0.09447,0.10113,213,21,55000000,0,0,0,1,117282.79,117282.81,0.8266,0.8266,676286.05,90000,9000,0,30MAR2010:16:38:19.341000,0.002607,0.002791
8780,1,0.07558,0.04385,0.06154,0.02226,5+,0.0217,5418.26,216800,0.03977,0.05845,225,11,334653.99,0,0,0,1,46070,0,0.7875,0,500000,216800,189700,0,06DEC2016:15:56:29.256000,0.000863,0.001268
10225,1,0.03349,0.12523,0.04693,0.07093,7,0.1443,3450.87,87450,0.16203,0.22012,213,21,6450000,0,0,0,1,31684.62,0,0.9365,0,499180.9,87450,61215,0,26MAY2014:15:01:15.451000,0.023381,0.031763
9654,1,0.00951,0.07567,0,0.06018,4,0.0144,15154.09,350000,0.17625,0.2049,213,31,300000,0,0,0,1,38500,0,0.9108,0,431757.47,350000,245000,0,14NOV2016:11:12:07.790000,0.002538,0.002951
8658,1,0.04478,0.03529,0,0.01709,4,0.0144,3041.64,100000,0.14086,0.19368,225,21,752800,0,0,0,1,21929.12,0,0.9534,0,471020.93,0,0,0,26JAN2016:13:37:51.219000,0.002028,0.002789
10101,1,0.0771,0.05945,0.04534,0.06231,7+,0.1101,0,0,0,0,208,31,4000000,0,0,0,1,92673.9,92673.9,0.6176,0.6176,242344.88,18029.73,1802.97,0,25FEB2010:10:54:11.284000,0,0
10299,1,0.02438,0.09471,0.01667,0.0484,6-,0.0834,546.88,20490.45,0.11872,0.15912,202,21,46000000,0,0,0,1,577808.63,488393.2,0.5807,0.5772,1377986.04,20490.45,11269.75,0,28JAN2015:15:09:54.142000,0.009901,0.013271
5019,1,0.00907,0.29782,0.03705,0.14207,7+,0.1101,3701.86,84000,0.13425,0.17775,276,0,500000,0,0,0,1,60230.61,0,0.8396,0,375398.88,84000,63000,0,17MAR2015:13:26:34.773000,0.014781,0.01957
5016,1,0.02443,0.25204,0.02292,0.15579,6-,0.0834,1259.83,69615,0.10721,0.16937,272,0,1000000,0,0,0,1,43864.34,0,0.8684,0,333198.98,69615,58500,0,09MAR2015:14:26:50.528000,0.008942,0.014125
9528,1,0.0628,0.07029,0,0.11688,6-,0.0834,0,0,0,0,213,21,0,0,0,0,0,0,0,0,0,740000,0,0,0,30DEC2015:09:58:32.782000,0,0
7360,1,0.06108,0.196,0.09959,0.12102,7,0.1443,429.21,54000,0.03111,0.03914,196,31,1800000,0,0,0,1,111432.72,77272.92,0.8025,0.7789,564356.24,54000,45000,0,21AUG2012:10:25:30.051000,0.004489,0.005647
3234,1,0.03641,0.09471,0.03353,0.05723,7+,0.1101,0,0,0,0,193,31,0,0,0,0,0,80506.25,0,0.5983,0,890000,0,0,0,27FEB2015:08:17:49.381000,0,0
266,1,0.00922,0.07401,0.08713,0.05345,6-,0.0834,8118.71,158000,0.04465,0.04935,212,21,250000,0,0,0,1,2397897.74,51094.83,0.5345,0.6766,5151333.42,158000,118783.52,0,30APR2012:14:24:05.568000,0.003724,0.004116
3974,1,0.07261,0.09471,0.0523,0.06294,7+,0.1101,870.45,28000,0.20607,0.26212,197,41,0,0,0,0,1,81907.21,80683.55,0.7537,0.741,332502.96,28000,19600,0,19DEC2013:13:25:18.944000,0.022689,0.02886
8313,1,0.02144,0.17093,0.06967,0.03538,6+,0.0473,767.19,15126.05,0.03433,0.04407,201,21,0,0,0,0,1,49665.83,0,0.8235,0,281325.99,15126.05,11344.54,0,05APR2013:08:30:27.832000,0.001624,0.002084
2560,1,0.01571,0.01649,0.03281,0.04564,4+,0.012,9310.79,205000,0.12117,0.16192,193,21,2933500,0,0,0,1,94968.25,0,0.7433,0,370026.75,205000,153750,0,04AUG2016:15:16:37.741000,0.001454,0.001943
4703,1,0.00947,0.18188,0.02499,0.09627,6,0.0628,0,0,0,0,189,0,0,0,0,0,0,131096.87,0,0.5267,0,750000,0,0,0,24JUL2012:09:12:21.407000,0,0
6639,1,0.02194,0.18058,0.06236,0.02333,5+,0.0217,0,0,0,0,168,11,130000000,0,0,0,1,168125.42,168125.42,0.5724,0.5724,750000,50859.24,22886.66,0,03MAR2010:16:07:39.872000,0,0
9816,1,0.00647,0.04187,0.02779,0.02511,5+,0.0217,0,0,0,0,218,21,2800000,0,0,0,0,0,0,1.4883,0,400813.96,0,0,0,16MAR2011:15:45:58.297000,0,0
9509,1,0.03031,0.06025,0,0.05423,5,0.0276,30413.31,864000,0.03786,0.06741,213,31,1900000,0,0,0,1,0,96005.3,1.1335,0.9386,1635849.97,0,0,0,17DEC2015:10:57:44.809000,0.001045,0.001861
4628,1,0.01004,0.22211,0.03353,0.11629,7+,0.1101,852.46,27900,0.04908,0.06171,298,0,9000000,0,0,0,1,34047.8,0,0.4456,0,61409.61,27900,0,0,07DEC2011:08:59:54.446000,0.005404,0.006794
1149,1,0.05641,0.21539,0.08713,0.05345,6-,0.0834,8118.71,158000,0.04465,0.04935,222,11,250000,0,0,0,1,2397897.74,51094.83,0.5345,0.6766,5151333.42,158000,118783.52,0,30APR2012:14:24:05.568000,0.003724,0.004116
1957,1,0.02031,0.02507,0.0921,0.07836,5+,0.0217,4139.93,120043.37,0.0714,0.08171,153,21,95000000,0,0,0,1,702334.96,702334.96,0.6031,0.6031,1769406.58,120043.37,12004.34,0,17OCT2011:11:22:15.482000,0.001549,0.001773
1931,0,0.02441,0.07401,0.10396,0.1148,6-,0.0834,365.38,26400,0.02658,0.03949,269,21,1200000,0,0,0,1,192007.74,177469.05,0.7256,0.7279,699619.54,26400,22184.87,0,28JUL2011:14:47:47.803000,0.002217,0.003294
8779,1,0.0334,0.05996,0.01935,0.00557,2,0.0048,7776.92,250000,0.02393,0.0452,225,21,310000,0,0,0,1,44800,121777.11,0.8208,0.7619,511500,250000,228000,0,07DEC2016:16:34:03.507000,0.000115,0.000217
7749,1,0.04341,0.05167,0.0443,0.0467,2-,0.0057,0,0,0,0,226,41,2700000,0,0,0,0,200114.8,200114.8,0.7128,0.7128,977000,0,0,0,18NOV2015:15:15:12.411000,0,0
7675,1,0.11596,0.31308,0.09289,0.18291,7-,0.1872,5709.75,108000,0.11947,0.15018,226,11,4700000,0,0,0,1,30630.22,30630.22,0.9783,0.9355,1700000,0,0,0,13APR2015:16:17:12.320000,0.022365,0.028113
3194,1,0.05235,0.09471,0.06459,0.07121,7,0.1443,928.31,53100,0.15651,0.17694,224,31,3200,0,0,0,1,207931.63,168574.68,0.7683,0.7705,882320.36,53100,38350,0,01SEP2014:10:49:43.248000,0.022585,0.025532
1793,1,0.01455,0.07401,0.11761,0.11734,7+,0.1101,0,0,0,0,190,21,22369902,0,0,0,1,95260,49056.48,0.78,0.8732,433000,433000,337740,0,21JUL2010:15:20:45.147000,0,0
936,1,0.05847,0.12388,0.0793,0.05693,7+,0.1101,16042.34,273165,0.03485,0.04175,260,11,20000000,1,10905.86,1,1,30048.15,30048.15,0.9163,0.89,359008.3,273165,191215.5,0,11NOV2010:11:34:44.821000,0.003837,0.004597
9723,1,0.03131,0.12348,0.03984,0.06763,7,0.1443,5128.73,105000,0.03717,0.04465,245,0,680000,0,0,0,1,37153.08,0,0.8847,0,322102.22,105000,73500,0,08JUN2010:14:45:15.719000,0.005363,0.006443
9068,1,0.0779,0.13682,0.0914,0.11248,7,0.1443,0,0,0,0,241,21,5700000,0,0,0,1,111612.62,111612.62,0.8813,0.8813,939969.53,43700,30590,0,11FEB2010:10:50:19.898000,0,0
2652,1,0.03116,0.05244,0.05787,0.04598,6,0.0628,0,0,0,0,246,31,15000000,0,0,0,0,0,0,1.484,0,535000,0,0,0,05MAY2010:14:19:27.688000,0,0
8651,1,0.0421,0.09971,0,0.02673,5,0.0276,8309.23,329769.48,0.13725,0.15111,225,31,4500000,0,0,0,1,71525.41,71739.48,0.9001,0.8957,716207.75,329769.48,0,0,07JAN2016:14:12:38.976000,0.003788,0.004171
1980,1,0.02128,0.05244,0.0935,0.10945,6+,0.0473,1729.09,101360,0.01305,0.01238,226,21,10200000,0,0,0,1,27778.55,27778.55,0.9145,0.9145,325014.8,101360,82355,0,07DEC2011:09:27:27.822000,0.000617,0.000585
6628,1,0.00588,0.23678,0,0.0431,6,0.0628,2018.19,60000,0.0566,0.09584,168,11,2000000,0,0,0,1,268477.21,0,0.6811,0,841788.95,60000,56000,0,23DEC2013:09:31:23.713000,0.003555,0.006019
4213,1,0.11049,0.03722,0.07289,0.03492,6+,0.0473,0,0,0,0,165,41,15000000,0,0,0,0,0,0,0,0,2380000,0,0,0,14DEC2015:15:40:24.487000,0,0
7513,1,0.08366,0.2673,0.09175,0.15371,7+,0.1101,24982.38,374000,0.07576,0.09938,210,11,0,0,0,0,1,0,0,1.0668,0,1002152.03,374000,330000,0,22JAN2014:15:01:12.326000,0.008341,0.010941
1290,1,0.04747,0.21384,0.03103,0.04914,6-,0.0834,0,0,0,0,166,11,28000000,0,0,0,0,294221.22,294221.22,0.7424,0.7424,2000000,0,0,0,02AUG2013:11:07:20.939000,0,0
5977,1,0.04777,0.02178,0.03006,0.05423,5,0.0276,30413.31,864000,0.03786,0.06741,266,1,1900000,0,0,0,1,0,96005.3,1.1335,0.9386,1635849.97,0,0,0,17DEC2015:10:57:44.809000,0.001045,0.001861
310,1,0.00793,0.06097,0.01622,0.02971,5-,0.0359,1011.59,25000,0.0274,0.03837,223,21,3580448,0,0,0,1,0,0,1,0,305206.39,25000,20783,0,18OCT2012:15:56:00.424000,0.000984,0.001378
5786,1,0.03755,0.12523,0.03854,0.12679,7,0.1443,6169.34,232000,0.1584,0.19452,266,1,7000000,0,0,0,1,36571,36571,0.9615,0.9615,950238.85,232000,0,0,04APR2014:13:57:11.554000,0.022857,0.028069
8091,1,0.03008,0.16174,0.04629,0.0329,5-,0.0359,7612.08,135000,0.0498,0.05354,201,31,4200000,0,0,0,1,339699.43,339699.43,0.6234,0.6234,950000,135000,87750,0,14JUN2011:13:08:25.463000,0.001788,0.001922
653,1,0.04085,0.01142,0,0.02643,5,0.0276,0,0,0,0,237,31,18000000,0,0,0,0,210028.55,49036.88,0.6566,0.8322,800000,0,0,0,18AUG2015:14:11:36.474000,0,0
10523,1,0.01289,0.04374,0.03183,0.02923,5-,0.0359,42247.93,585000,0.20202,0.18407,268,31,530000,0,0,0,1,34350,0,0.9381,0,585000,585000,409500,0,06OCT2016:14:29:05.422000,0.007252,0.006608
5192,1,0.00433,0.06754,0.00924,0.06034,4-,0.0174,2489.27,46000,0.20583,0.2377,228,0,900000,0,0,0,1,36474.93,36474.93,0.9391,0.9391,598924.8,0,0,0,15JUN2016:13:54:50.710000,0.003581,0.004136
5711,1,0.08312,0.12523,0.05444,0.18612,7,0.1443,5997.04,180500,0.04015,0.0509,266,1,1250000,0,0,0,1,0,0,1.0026,0,781650.16,180500,135375,0,23AUG2013:11:03:22.602000,0.005794,0.007344
5857,1,0.07255,0.09471,0.02377,0.15092,6-,0.0834,15108.94,295000,0.16285,0.20449,266,1,0,0,0,0,1,70783.26,70783.26,0.8244,0.8244,403000,0,0,0,21OCT2014:10:37:13.106000,0.013582,0.017055
5189,0,0.04189,0.05106,0,0.07123,5-,0.0359,2308.75,25000,0.18766,0.20294,232,0,0,0,0,0,1,72914,9250,0.9303,0.63,1046344.68,25000,17500,0,08JUN2016:13:11:07.091000,0.006737,0.007286
691,1,0.0139,0.01562,0.0226,0.0168,4,0.0144,1808.22,93000,0.171,0.23134,255,21,8500000,0,0,0,1,37963.51,134963.51,0.9466,0.8101,710606.52,93000,69750,0,26NOV2015:11:29:58.841000,0.002462,0.003331
2435,1,0.00279,0.0065,0,0.02985,1,0.0034,6999.23,225000,0.14976,0.17972,196,21,6500000,0,0,0,1,49928.51,18594.93,0.9197,0.958,621494.19,225000,175875,0,13OCT2015:15:37:37.343000,0.000509,0.000611
5275,1,0.01527,0.06425,0.01194,0.0598,4+,0.012,3344.28,108000,0.15447,0.21319,200,0,6250175.87,0,0,0,1,45385.66,45385.66,0.9326,0.9326,672958.14,108000,75600,0,21FEB2017:14:08:19.928000,0.001854,0.002558
4734,1,0.03471,0.13687,0.034,0.08756,6,0.0628,0,297000,0.01578,0.02456,233,0,3800000,0,0,0,1,107244.88,107244.88,0.9039,0.9039,1116412.04,297000,237600,0,13NOV2012:12:14:36.954000,0.000991,0.001542
7416,1,0.07832,0.16066,0.15603,0.12899,7+,0.1101,318.98,16360,0.03354,0.02891,170,31,2500000,0,0,0,1,47260.64,47260.64,0.8413,0.8413,281526.36,16360,12270,0,01MAR2013:09:56:08.595000,0.003692,0.003183
8837,1,0.02141,0.16798,0.1626,0.12671,7+,0.1101,0,0,0,0,246,21,400000,0,0,0,1,0,0,1.3749,1.3749,1406650.93,379425,424956,0,19MAY2010:11:35:50.092000,0,0
9100,1,0.00893,0.16678,0.15769,0.11572,6+,0.0473,0,0,0,0,241,41,590000,0,0,0,0,4632.67,0,0.9794,0,225123.9,0,0,0,07MAY2012:14:03:03.844000,0,0
1172,1,0.0461,0.2036,0.03174,0.05091,6-,0.0834,0,0,0,0,272,11,130000000,0,0,0,0,22488.28,22488.28,0.6926,0.6926,1000000,0,0,0,13AUG2012:16:06:32.453000,0,0
446,1,0.01597,0.09471,0.03109,0.04903,6-,0.0834,3405.53,93000,0.14932,0.18718,276,31,5000000,0,0,0,1,0,0,1,1.008,1159676.77,93000,74400,0,19DEC2013:14:20:48.369000,0.012453,0.015611
564,1,0.00416,0.09471,0.01052,0.03932,6+,0.0473,0,0,0,0,243,21,0,0,0,0,0,0,0,1,0,3500000,0,0,0,04DEC2014:10:48:59.895000,0,0
9350,1,0.0628,0.23678,0,0.14875,7-,0.1872,0,45000,0.26238,0.28297,213,0,0,0,0,0,1,40500,40500,0.1,0.1,45000,45000,0,0,12JUN2014:15:00:19.054000,0.049118,0.052972
4506,1,0.01001,0.17598,0.01724,0.08911,6,0.0628,18136.36,450000,0.03234,0.04254,295,0,0,0,0,0,1,59975.19,0,0.8771,1,487959.29,450000,351000,0,18FEB2011:09:29:10.575000,0.002031,0.002672
3887,1,0.09082,0.05244,0.0923,0.03537,6+,0.0473,453.63,26700,0.04762,0.05866,225,41,0,0,0,0,1,117069.47,0,0.7684,0,505479.46,26700,20025,0,05MAR2013:11:30:47.545000,0.002253,0.002775
8402,1,0.10899,0.2673,0,0.06361,7,0.1443,1912.51,43000,0.1343,0.18028,201,21,-2,0,0,0,1,21525.99,0,0.9712,1.2259,748288.13,43000,32250,0,13JAN2014:11:29:17.526000,0.01938,0.026014
357,1,0.0218,0.03154,0.01667,0.02407,5+,0.0217,73.59,136440.43,0.04604,0.0439,232,21,2058265.06,0,0,0,1,734972.29,734972.29,0.8077,0.8077,3821546.18,136440.43,84949.37,0,18MAR2013:15:04:29.213000,0.000999,0.000953
10224,1,0.04732,0.09471,0.04734,0.06486,7,0.1443,0,0,0,0,153,31,1600000,0,0,0,0,166523.26,0,0.5666,0,600000,0,0,0,06JUN2014:13:50:30.436000,0,0
5614,1,0.05675,0.0704,0.0067,0.10822,5-,0.0359,7631.76,300000,0.05349,0.06079,187,1,1150000,0,0,0,1,1554273.84,1554273.84,0.2028,0.2028,1949564.37,300000,0,0,14NOV2012:11:57:21.169000,0.00192,0.002182
1744,1,0.03254,0.02362,0.01607,0.01579,4,0.0144,0,0,0,0,197,11,3980000,0,0,0,0,122107.93,79781.75,0.9012,0.8733,1236015.66,0,0,0,01MAR2017:09:15:05.188000,0,0
6684,1,0.01203,0.29782,0.06205,0.05491,7+,0.1101,9214,210000,0.17704,0.21583,168,11,3250000,0,0,0,1,31817.53,31817.53,0.9181,0.9181,388547.03,210000,147000,0,07MAY2014:10:22:17.362000,0.019492,0.023763
1644,1,0.1243,0.10093,0.04912,0.06445,7,0.1443,1983.79,57600,0.13565,0.18055,201,11,9000000,0,0,0,1,140335.88,88641.94,0.6969,0.6303,463018.94,57600,34785,0,27APR2016:10:05:01.754000,0.019574,0.026054
5900,1,0.04655,0.09471,0.02154,0.13478,6-,0.0834,0,0,0,0,266,1,700000,0,0,0,0,58699.14,0,0.6861,0,444000,0,0,0,11MAR2015:19:12:27.685000,0,0
1808,1,0.00524,0.07985,0.11346,0.09927,6-,0.0834,13890.33,245000,0.03406,0.04962,269,21,1704744.22,0,0,0,1,80891.35,56391.35,0.8032,0.8541,410982.13,245000,183750,0,30SEP2010:13:24:38.667000,0.002841,0.004138
6095,1,0.08592,0.0236,0.00839,0.05479,6+,0.0473,3655.78,105000,0.19124,0.2126,266,1,0,0,0,0,1,222676.98,200040.81,0.7191,0.5957,792798.2,105000,78750,0,18AUG2016:09:46:10.397000,0.009046,0.010056
11,1,0.04974,0.09471,0.0809,0.07448,7,0.1443,0,0,0,0,272,31,2276000,0,0,0,1,746833.47,746833.47,0.4831,0.4831,1444758.43,500000,350000,0,11JUN2010:09:10:54.720000,0,0
905,1,0.04302,0.13938,0.06459,0.04587,6,0.0628,0,0,0,0,291,11,780000,0,0,0,1,444058.16,126506.61,0.4897,0.5331,870112.82,50000,5000,0,01JUL2010:11:03:45.043000,0,0
6954,0,0.03516,0.04594,0,0.02527,5,0.0276,0,0,0,0,211,21,2500000,0,0,0,0,0,0,0,0,500000,0,0,0,07JUN2016:15:11:14.376000,0,0
8349,1,0.04201,0.15622,0.06255,0.02958,5-,0.0359,3090.05,255200,0.05922,0.05257,201,21,850000,0,0,0,1,293807.91,0,0.7468,0,1160298.59,255200,191400,0,02AUG2013:12:24:07.169000,0.002126,0.001887
7200,1,0.05606,0.16112,0.06197,0.09647,6,0.0628,0,0,0,0,196,11,-2,0,0,0,0,42834.07,0,0.6309,0,300000,0,0,0,01JUN2011:15:12:01.645000,0,0
8827,1,0.06699,0.12468,0,0.03626,6+,0.0473,0,0,0,0,199,21,32193392.64,0,0,0,1,266017.36,188475.27,0.5842,0.5731,639762.95,17800,0,0,23APR2010:14:04:48.409000,0,0
6252,1,0.03749,0.13546,0.13849,0.0448,6,0.0628,8985.27,313908.3,0.02164,0.02547,168,0,2000000,0,0,0,1,76421.29,50926.29,0.8748,0.9129,610167.47,313908.3,204000,0,20DEC2010:09:25:09.671000,0.001359,0.0016
